Ride ID,Request Time,Customer ID,Pickup Location,Drop Location,Ride Type,Estimated Fare,Actual Fare,Distance (km),Estimated Time (mins),Actual Time (mins),Traffic Condition,Driver ID,Vehicle Type,Driver Rating,Payment Method,Payment Status,Ride Status,Customer Rating
3af5bf6b,32:27.9,CUST8615,Bangalore,Delhi,Car,1291.06,1276.188018,20.09,8,10,Low,DRV423,Sedan,4.3,Wallet,Success,Completed,3
42ff3cec,30:27.9,CUST3013,Mumbai,Delhi,Car,436.64,512.3918807,4.35,9,12,Medium,DRV493,Hatchback,4.1,Cash on Delivery,Failed,No-show,3
cfb60908,54:27.9,CUST9329,Kolkata,Pune,Car,1287.66,1277.786641,16.74,25,21,Low,DRV156,Hatchback,3.7,Debit Card,Success,Cancelled,3
9da005ca,32:27.9,CUST2254,Hyderabad,Bangalore,Bike,51.55,117.1331176,20.74,30,38,High,DRV978,Bike,3.3,Debit Card,Pending,Cancelled,3
2fbbe063,19:27.9,CUST3208,Hyderabad,Chennai,Auto,258.3,294.1971465,8.56,35,38,Low,DRV398,SUV,4.7,Wallet,Success,Cancelled,3
6c1e9e2f,15:27.9,CUST9506,Ahmedabad,Hyderabad,Auto,812.42,862.7436034,4.51,20,25,High,DRV996,Sedan,4.2,Debit Card,Success,No-show,3
e23b4e98,45:27.9,CUST3033,Ahmedabad,Pune,Bike,1109.11,1173.618728,17.89,32,28,High,DRV255,Bike,3.5,Wallet,Success,Cancelled,3
1a2e36e5,20:27.9,CUST1981,Mumbai,Chennai,Auto,921.44,925.3347664,23.01,26,36,Medium,DRV452,Bike,3.7,UPI,Success,No-show,3
bc7b3369,18:27.9,CUST8671,Ahmedabad,Mumbai,Car,1332.63,1353.133334,9.41,34,33,High,DRV677,Hatchback,3.5,UPI,Success,Cancelled,3
1049db45,10:27.9,CUST8304,Hyderabad,Kolkata,Auto,666.81,654.223752,12.39,30,27,High,DRV956,SUV,4.2,UPI,Failed,Completed,2.3
e9292daa,37:27.9,CUST1512,Pune,Chennai,Auto,424.19,496.2546512,7.84,21,27,High,DRV182,Hatchback,4.7,Cash on Delivery,Failed,No-show,3
8d43dbdd,59:27.9,CUST4807,Hyderabad,Delhi,Bike,1484.09,1494.653881,13.33,11,16,Low,DRV383,Bike,3.4,Wallet,Failed,Completed,4.3
731b7662,46:27.9,CUST4897,Bangalore,Ahmedabad,Bike,1368.89,1383.68989,4.91,34,37,Low,DRV358,Bike,3.4,UPI,Pending,Completed,3.4
4fb996dd,11:27.9,CUST7463,Delhi,Bangalore,Bike,579.8,628.4488674,4.95,20,21,Medium,DRV458,Bike,4.9,Cash on Delivery,Pending,Completed,2.2
50de8980,41:27.9,CUST6809,Mumbai,Kolkata,Auto,838.18,899.0338362,16.48,41,43,Low,DRV198,Electric,4.1,UPI,Failed,Completed,2
5d179bc1,47:27.9,CUST6970,Mumbai,Chennai,Bike,769.24,774.6589038,3.83,35,35,High,DRV685,Bike,4.7,UPI,Failed,Completed,4.9
f796596a,57:27.9,CUST1092,Mumbai,Chennai,Bike,1121.16,1189.381491,18.47,8,7,High,DRV408,Bike,3,Wallet,Success,No-show,3
6c97da47,05:27.9,CUST5976,Chennai,Bangalore,Bike,870.91,878.104401,1.32,43,43,Medium,DRV328,Bike,4.4,Credit Card,Pending,Cancelled,3
1a24adc1,19:27.9,CUST7501,Pune,Kolkata,Auto,1336.01,1388.327283,23.98,25,27,High,DRV742,SUV,4.9,Debit Card,Pending,Cancelled,3
4c855c24,23:27.9,CUST7852,Delhi,Kolkata,Bike,500.72,556.3670926,14.3,31,35,Low,DRV677,Bike,3,UPI,Failed,Cancelled,3
d0b20942,23:27.9,CUST9375,Delhi,Hyderabad,Auto,56.74,118.032979,19.01,36,37,Low,DRV100,Hatchback,4.9,Debit Card,Success,No-show,3
2f314ca2,31:27.9,CUST2239,Kolkata,Mumbai,Bike,721.08,737.5436498,20.74,7,14,Low,DRV127,Bike,3.8,Wallet,Success,Cancelled,3
ed203666,32:27.9,CUST8247,Mumbai,Chennai,Bike,1022.13,1034.825697,8.14,8,16,Medium,DRV634,Bike,4.6,Wallet,Pending,Completed,1.6
4fa2d10f,10:27.9,CUST8182,Chennai,Bangalore,Bike,1115.29,1098.691397,18.83,10,15,Low,DRV685,Bike,3.8,Cash on Delivery,Failed,No-show,3
f25340a8,17:27.9,CUST1154,Kolkata,Ahmedabad,Bike,887.38,860.3717549,18.84,14,24,High,DRV773,Bike,4.7,Debit Card,Pending,No-show,3
96c60ba5,00:27.9,CUST4266,Hyderabad,Kolkata,Auto,344.71,344.8320513,11.67,14,16,High,DRV324,SUV,3.1,Cash on Delivery,Pending,Completed,3.9
1144a86c,01:27.9,CUST8998,Mumbai,Bangalore,Auto,1071.64,1139.958428,1.86,14,20,Low,DRV677,Bike,5,Debit Card,Success,No-show,3
9ac360db,05:27.9,CUST8016,Mumbai,Hyderabad,Auto,659.24,732.6467338,18.65,7,12,Medium,DRV401,Bike,3.4,UPI,Success,Completed,4.3
34e16556,41:27.9,CUST7593,Chennai,Kolkata,Bike,1287.14,1289.153387,7.92,5,1,High,DRV737,Bike,4.9,Credit Card,Pending,Cancelled,3
5b2ebbe7,08:27.9,CUST4526,Bangalore,Kolkata,Auto,105.74,86.37771177,20.16,11,9,Low,DRV812,Hatchback,3.9,Credit Card,Failed,No-show,3
282ca448,31:27.9,CUST1071,Mumbai,Ahmedabad,Car,252.03,322.9523453,10.72,32,33,Medium,DRV820,Hatchback,5,Debit Card,Success,Completed,4.6
c5e1825b,36:27.9,CUST8183,Hyderabad,Pune,Car,632.67,641.9926164,16.08,6,8,Low,DRV920,Electric,3.3,Debit Card,Pending,Cancelled,3
2.13E+27,56:27.9,CUST5345,Ahmedabad,Mumbai,Auto,230.59,224.0328581,1.99,38,34,High,DRV567,Bike,3.7,Wallet,Pending,Cancelled,3
f0541580,43:27.9,CUST2376,Bangalore,Hyderabad,Car,259.26,325.6463232,19.25,31,30,High,DRV340,Electric,4.1,Cash on Delivery,Pending,Completed,1.3
6d3133e5,11:27.9,CUST7014,Pune,Chennai,Auto,1109.87,1188.279778,24.14,35,30,Low,DRV351,Sedan,4.9,Debit Card,Failed,Cancelled,3
6945d3d2,57:27.9,CUST6162,Pune,Delhi,Bike,1376.62,1435.60076,4.83,17,19,Low,DRV500,Bike,3.8,Wallet,Pending,Completed,3.5
b8b59c09,40:27.9,CUST4603,Delhi,Mumbai,Car,947.61,986.3739316,16.88,11,17,Low,DRV763,Bike,3.5,Cash on Delivery,Pending,Cancelled,3
ce336bae,26:27.9,CUST8125,Mumbai,Delhi,Car,1338.3,1388.141188,4.24,21,16,High,DRV365,Hatchback,3.1,Cash on Delivery,Success,Cancelled,3
b30ece1b,06:27.9,CUST2396,Chennai,Mumbai,Bike,1250,1315.796213,7.42,45,47,High,DRV909,Bike,4.6,UPI,Failed,Cancelled,3
97781588,33:27.9,CUST4380,Delhi,Pune,Bike,566.27,594.0200622,18.14,45,47,High,DRV979,Bike,3.5,UPI,Failed,No-show,3
46bc628a,42:27.9,CUST3218,Delhi,Hyderabad,Auto,1138.66,1123.883176,6.48,35,36,Low,DRV160,SUV,3.9,UPI,Failed,Cancelled,3
ef7f04bc,31:27.9,CUST7565,Chennai,Delhi,Auto,1479.77,1458.072136,2.12,15,23,Low,DRV141,Electric,3.4,UPI,Pending,Cancelled,3
64c0a8df,19:27.9,CUST8471,Mumbai,Bangalore,Car,314.38,302.3144884,14.29,16,19,High,DRV735,SUV,4.2,Debit Card,Success,Cancelled,3
ad6b3910,10:27.9,CUST7776,Mumbai,Bangalore,Auto,1397.07,1454.205542,17.41,20,22,High,DRV665,SUV,4.6,Cash on Delivery,Failed,No-show,3
0076c2b0,17:27.9,CUST2686,Kolkata,Chennai,Auto,523.37,506.479641,14.39,22,24,Medium,DRV576,Bike,3.4,Credit Card,Success,Completed,3.1
5c7853d5,26:27.9,CUST9136,Bangalore,Delhi,Car,881.87,926.3755183,8.2,17,24,Medium,DRV176,Bike,4.9,Credit Card,Pending,Cancelled,3
4a73c09a,57:27.9,CUST9193,Ahmedabad,Kolkata,Bike,732.4,792.4894308,7.69,37,38,High,DRV154,Bike,4.4,Debit Card,Success,Cancelled,3
4fce55cd,06:27.9,CUST7189,Pune,Bangalore,Auto,134.24,162.8241212,12.58,7,6,Medium,DRV451,Electric,4.7,Wallet,Failed,No-show,3
797f3484,34:27.9,CUST7692,Hyderabad,Delhi,Bike,768.57,807.1156646,18.31,37,43,Medium,DRV784,Bike,3.7,Wallet,Pending,No-show,3
396de34a,29:27.9,CUST2479,Mumbai,Chennai,Bike,1271.42,1284.064956,20.13,41,37,High,DRV720,Bike,4.3,Credit Card,Failed,Cancelled,3
8d4c5982,07:27.9,CUST6264,Pune,Ahmedabad,Auto,208.13,223.5021942,19.39,21,19,Medium,DRV132,Sedan,4.1,Wallet,Failed,No-show,3
a6676f29,48:27.9,CUST1831,Hyderabad,Ahmedabad,Auto,576.61,600.213773,20.48,43,49,Medium,DRV582,Sedan,4.9,UPI,Failed,Completed,3.8
61a9c60f,25:27.9,CUST3605,Ahmedabad,Delhi,Auto,553.41,597.6592828,24.41,29,25,Low,DRV646,SUV,4.9,Debit Card,Failed,Cancelled,3
33d8f6a8,17:27.9,CUST2999,Bangalore,Ahmedabad,Auto,461.07,452.5655323,1.29,30,39,Medium,DRV469,Sedan,3.1,UPI,Pending,No-show,3
59fbf5f1,08:27.9,CUST2199,Delhi,Hyderabad,Auto,55.63,45.71856252,15.7,40,49,Low,DRV467,Bike,4.9,Cash on Delivery,Success,Cancelled,3
4ec4b9b5,09:27.9,CUST5717,Mumbai,Delhi,Bike,441.34,464.7326138,14.41,7,7,High,DRV580,Bike,3.8,UPI,Pending,No-show,3
b80d75f4,19:27.9,CUST4356,Ahmedabad,Hyderabad,Car,640.59,628.2136127,13.2,35,37,Low,DRV850,Bike,3.3,UPI,Pending,Completed,2
b93fd797,48:27.9,CUST1659,Ahmedabad,Bangalore,Auto,1040.73,1046.022529,14.63,9,9,Low,DRV246,Hatchback,3.8,Wallet,Pending,Cancelled,3
283ccb25,59:27.9,CUST9801,Hyderabad,Bangalore,Car,1426.69,1488.364584,5.7,24,21,High,DRV113,Hatchback,3.7,Cash on Delivery,Success,Cancelled,3
a16d80c6,45:27.9,CUST2330,Ahmedabad,Mumbai,Auto,775.22,853.3077988,8.92,28,31,High,DRV626,Electric,3.2,Wallet,Pending,Completed,1.4
1f3576a4,20:27.9,CUST6145,Mumbai,Ahmedabad,Auto,851.36,859.6957023,3.52,29,30,Medium,DRV441,SUV,3.1,Cash on Delivery,Failed,Cancelled,3
292fc4ea,01:27.9,CUST5725,Kolkata,Delhi,Bike,1227.4,1285.167586,2.28,11,10,High,DRV841,Bike,3.5,Cash on Delivery,Success,Completed,4.8
daf329ec,12:27.9,CUST4548,Pune,Hyderabad,Car,969.79,964.31846,3.8,14,9,High,DRV758,Sedan,4.4,Cash on Delivery,Pending,No-show,3
8fbe7f84,34:27.9,CUST4693,Mumbai,Chennai,Bike,58.98,125.5519736,8.7,16,19,Medium,DRV323,Bike,4.9,Wallet,Success,No-show,3
4e34be08,33:27.9,CUST6823,Hyderabad,Chennai,Bike,1344.42,1414.744948,11.69,29,31,Low,DRV611,Bike,4,Debit Card,Pending,No-show,3
0bb214fa,26:27.9,CUST5534,Hyderabad,Chennai,Auto,1191.95,1207.711174,5.64,34,34,Medium,DRV862,Electric,4.5,Credit Card,Success,Completed,1.4
790e0955,02:27.9,CUST8123,Mumbai,Ahmedabad,Car,1045.3,1057.208217,19.42,21,21,Low,DRV379,Hatchback,3.1,Credit Card,Pending,No-show,3
0193dac7,55:27.9,CUST6757,Pune,Mumbai,Auto,1168.07,1213.919078,17.66,16,22,High,DRV825,SUV,3.3,UPI,Failed,Completed,1.8
27cc6a4d,19:27.9,CUST2687,Pune,Kolkata,Bike,160.67,202.9294619,9.89,22,19,Medium,DRV769,Bike,3.8,Debit Card,Success,No-show,3
f22700f8,50:27.9,CUST3074,Bangalore,Delhi,Bike,837.25,859.1234265,16,21,22,Medium,DRV207,Bike,4.4,Credit Card,Failed,Cancelled,3
31a1560b,42:27.9,CUST6286,Hyderabad,Pune,Car,1328.68,1315.941421,24.62,30,29,Low,DRV122,SUV,4.2,Cash on Delivery,Pending,Cancelled,3
ea1c2681,24:27.9,CUST5284,Chennai,Ahmedabad,Bike,351.9,353.9567567,2.03,8,8,Medium,DRV977,Bike,3.3,Debit Card,Failed,Cancelled,3
c0ab98df,28:27.9,CUST5686,Chennai,Kolkata,Car,1222.67,1286.157114,11.9,25,20,High,DRV362,Sedan,4.1,UPI,Failed,Cancelled,3
cb332cc0,46:27.9,CUST4680,Ahmedabad,Bangalore,Bike,440.16,513.2734885,19.28,27,25,High,DRV881,Bike,4.1,Wallet,Failed,Completed,5
61425265,12:27.9,CUST9960,Kolkata,Chennai,Auto,1003.2,1055.772412,22.43,37,32,High,DRV326,Hatchback,4,Wallet,Success,No-show,3
27b095cf,54:27.9,CUST9958,Delhi,Mumbai,Car,930.85,912.8216037,20.63,30,39,Medium,DRV979,Hatchback,3.9,Debit Card,Failed,No-show,3
d6d5cd44,56:27.9,CUST9593,Delhi,Hyderabad,Bike,939.58,994.6053127,1.93,12,14,High,DRV433,Bike,3.2,Cash on Delivery,Success,Cancelled,3
089ba641,14:27.9,CUST6073,Bangalore,Ahmedabad,Car,957.82,1015.081015,22.16,39,37,High,DRV734,Electric,4.1,Debit Card,Pending,Completed,4.1
fa8228f0,50:27.9,CUST1780,Ahmedabad,Delhi,Auto,1106.58,1158.572807,3.85,18,15,High,DRV202,SUV,4.4,Cash on Delivery,Success,No-show,3
6476fa7f,53:27.9,CUST3440,Bangalore,Mumbai,Auto,396.65,438.2653943,10.16,5,12,High,DRV526,Bike,3.7,Wallet,Failed,No-show,3
21746998,28:27.9,CUST7084,Pune,Delhi,Car,165.23,216.7603567,11.06,30,36,High,DRV765,Sedan,4.5,Debit Card,Failed,Completed,2.3
5f0a7ac5,07:27.9,CUST6143,Chennai,Delhi,Car,196.99,185.986978,3.32,5,15,Medium,DRV262,Bike,3.3,Cash on Delivery,Success,No-show,3
f0235529,38:27.9,CUST6153,Chennai,Pune,Bike,663.84,701.6147049,1.77,17,12,Medium,DRV198,Bike,4.5,Debit Card,Pending,No-show,3
2d66f6ee,12:27.9,CUST4862,Mumbai,Hyderabad,Car,547.49,536.6003337,11.86,33,29,High,DRV357,SUV,3.2,Cash on Delivery,Pending,No-show,3
f1121e16,30:27.9,CUST9520,Hyderabad,Bangalore,Car,986.81,1053.969779,15.19,6,6,High,DRV459,Sedan,3.2,UPI,Pending,Cancelled,3
94838d57,46:27.9,CUST4365,Ahmedabad,Hyderabad,Bike,168.28,233.392363,20.98,45,45,High,DRV268,Bike,3.7,Cash on Delivery,Success,No-show,3
a57558d1,02:27.9,CUST7128,Pune,Kolkata,Auto,210.42,211.9514919,19.79,7,12,Low,DRV299,Electric,4.5,Debit Card,Failed,Completed,4.5
01073d16,45:27.9,CUST2259,Ahmedabad,Mumbai,Car,995.39,1001.253004,3.34,9,10,Medium,DRV813,Electric,4.9,Cash on Delivery,Pending,No-show,3
7e61d672,26:27.9,CUST9430,Bangalore,Ahmedabad,Car,1259.18,1238.432578,19.45,19,16,Low,DRV409,Bike,3.1,Wallet,Failed,Cancelled,3
e9c07692,01:27.9,CUST9450,Bangalore,Kolkata,Bike,620.17,674.7418925,4.44,34,39,Medium,DRV719,Bike,3.7,Debit Card,Pending,Completed,4
da673665,47:27.9,CUST5023,Chennai,Mumbai,Auto,470.66,447.2775321,16.17,19,22,High,DRV733,Bike,3.4,UPI,Success,Completed,4.2
7f718ada,41:27.9,CUST9914,Chennai,Ahmedabad,Bike,1349.2,1383.728674,24.99,13,14,Low,DRV964,Bike,4.1,Cash on Delivery,Pending,Completed,3.1
83cabfd3,53:27.9,CUST6378,Kolkata,Hyderabad,Bike,644.06,721.8457583,10.63,8,13,High,DRV856,Bike,4.6,Credit Card,Pending,Cancelled,3
ad3e20fd,17:27.9,CUST6950,Bangalore,Kolkata,Auto,772.32,773.7621597,13.7,25,24,High,DRV120,SUV,4.3,Debit Card,Pending,No-show,3
61b0fa0e,42:27.9,CUST7844,Kolkata,Delhi,Auto,401.26,456.2403652,24.55,41,41,Low,DRV274,Sedan,4.8,Credit Card,Success,Completed,1.6
3db1aafc,59:27.9,CUST7035,Hyderabad,Bangalore,Bike,1483.3,1470.772836,8.91,38,39,High,DRV598,Bike,4.6,Cash on Delivery,Success,Cancelled,3
ac3b6c32,29:27.9,CUST4203,Delhi,Hyderabad,Bike,635.77,623.378688,2.77,5,3,Medium,DRV380,Bike,3.4,Cash on Delivery,Pending,Cancelled,3
0d12c4ff,55:27.9,CUST5137,Chennai,Bangalore,Bike,875.18,948.6989799,20.04,6,5,Medium,DRV663,Bike,3.1,UPI,Success,Cancelled,3
5cbbbc97,54:27.9,CUST3453,Pune,Bangalore,Bike,118.42,132.284896,19.13,43,45,High,DRV111,Bike,3.5,Debit Card,Success,No-show,3
561f244e,44:27.9,CUST8591,Ahmedabad,Bangalore,Bike,538.43,597.2743315,2.33,20,22,High,DRV670,Bike,4.9,UPI,Pending,Cancelled,3
02d3480c,46:27.9,CUST6710,Chennai,Kolkata,Bike,1490.64,1505.478315,5.16,5,15,High,DRV132,Bike,3.7,UPI,Pending,Cancelled,3
de671778,46:27.9,CUST4383,Pune,Ahmedabad,Bike,808.46,804.0290429,23.64,12,8,Medium,DRV903,Bike,3.1,Wallet,Success,Completed,4.4
6ea577ec,03:27.9,CUST5689,Pune,Kolkata,Bike,141.33,194.9146664,13.63,13,10,Medium,DRV108,Bike,3.3,Debit Card,Failed,Cancelled,3
39885708,57:27.9,CUST1420,Hyderabad,Chennai,Auto,295.98,281.036134,6.99,41,36,Low,DRV281,Hatchback,4.3,Debit Card,Pending,No-show,3
d96d7716,08:27.9,CUST7114,Delhi,Hyderabad,Auto,963.82,979.2529278,3.9,32,36,High,DRV484,Bike,3.2,UPI,Failed,Completed,3.9
b99d666b,01:27.9,CUST8835,Ahmedabad,Pune,Bike,321.69,348.0677456,24.01,43,48,Medium,DRV399,Bike,4,Credit Card,Success,Cancelled,3
34adb2d5,36:27.9,CUST2436,Bangalore,Chennai,Bike,1065.31,1132.472524,22.03,6,12,High,DRV182,Bike,4.7,Credit Card,Failed,Completed,4.2
0c81709a,36:27.9,CUST2910,Hyderabad,Delhi,Bike,58.24,121.349622,20.4,15,19,Medium,DRV809,Bike,4.7,UPI,Success,Cancelled,3
9be73118,38:27.9,CUST2372,Chennai,Hyderabad,Auto,743.96,789.0813232,20.75,30,36,Medium,DRV810,SUV,4.6,Debit Card,Pending,Completed,1.4
d584a640,06:27.9,CUST2723,Delhi,Bangalore,Bike,303.59,353.9283308,24.28,24,33,High,DRV371,Bike,3.8,Cash on Delivery,Failed,Cancelled,3
7ab6bc95,08:27.9,CUST4444,Hyderabad,Pune,Car,1020.25,1020.202602,22.4,29,25,High,DRV852,Sedan,4.5,Debit Card,Success,No-show,3
c05a073f,21:27.9,CUST6538,Delhi,Ahmedabad,Auto,1014.1,1039.629002,20.79,17,14,Medium,DRV312,Electric,5,Debit Card,Failed,No-show,3
90a6e8b6,04:27.9,CUST8790,Bangalore,Hyderabad,Car,538.48,557.4733554,18.57,9,5,Low,DRV692,SUV,3.8,Debit Card,Success,Cancelled,3
1d4585d4,54:27.9,CUST1268,Delhi,Hyderabad,Auto,1110.49,1115.350962,3.45,29,26,Low,DRV867,Hatchback,3.4,Credit Card,Pending,Cancelled,3
e7e3430b,20:27.9,CUST4600,Pune,Bangalore,Bike,335.81,374.2440864,20.11,18,14,Medium,DRV385,Bike,4.8,Debit Card,Pending,Cancelled,3
bc3335a7,31:27.9,CUST5207,Hyderabad,Bangalore,Car,1102.87,1115.879095,5.02,22,26,Low,DRV316,Hatchback,3.2,Wallet,Success,No-show,3
f8bc4ae3,14:27.9,CUST2281,Chennai,Kolkata,Auto,93.56,172.3892769,7.62,26,21,High,DRV462,Bike,4.8,UPI,Success,Completed,4.2
42dca004,15:27.9,CUST6450,Mumbai,Hyderabad,Bike,940.96,1001.52467,5.42,35,44,Low,DRV490,Bike,4.9,Credit Card,Failed,Cancelled,3
ac57aee3,01:27.9,CUST9022,Chennai,Mumbai,Bike,928.42,977.6024083,10.9,19,21,High,DRV518,Bike,3.9,UPI,Failed,Cancelled,3
2a743a55,24:27.9,CUST8846,Kolkata,Ahmedabad,Auto,316.3,298.221815,3.48,44,47,High,DRV522,Sedan,4.9,UPI,Failed,Cancelled,3
0440e43d,51:27.9,CUST9705,Ahmedabad,Mumbai,Auto,71.8,141.6336194,23.08,27,22,Low,DRV933,Sedan,4.1,Credit Card,Failed,No-show,3
3befb09e,18:27.9,CUST7592,Pune,Ahmedabad,Bike,1118.74,1177.933575,5.4,24,21,High,DRV387,Bike,4,Cash on Delivery,Pending,No-show,3
b4fd7111,50:27.9,CUST8599,Delhi,Chennai,Car,763.53,788.5277986,11.43,44,49,High,DRV385,Hatchback,4.3,Cash on Delivery,Failed,No-show,3
c7f5dbaf,29:27.9,CUST8980,Bangalore,Hyderabad,Car,85.14,58.9522136,11.35,39,38,Low,DRV640,Electric,4.6,Cash on Delivery,Success,No-show,3
badc77cf,10:27.9,CUST7442,Ahmedabad,Delhi,Car,984.09,981.4070674,3.48,13,14,High,DRV684,Sedan,3.7,Cash on Delivery,Failed,No-show,3
95dd774f,03:27.9,CUST4356,Delhi,Bangalore,Car,1161.26,1192.926265,6.29,30,25,Medium,DRV582,SUV,4.2,Cash on Delivery,Pending,Completed,4.4
3d851391,06:27.9,CUST4499,Delhi,Kolkata,Auto,92.44,73.82488146,7.53,43,50,Medium,DRV614,Hatchback,4.3,Debit Card,Pending,Completed,1.8
851e28da,37:27.9,CUST5432,Delhi,Mumbai,Car,808.33,783.3375145,24.93,37,36,High,DRV504,Bike,3.4,Cash on Delivery,Success,No-show,3
fef1b101,09:27.9,CUST2455,Hyderabad,Bangalore,Car,95.24,69.80288505,20.9,34,32,Medium,DRV465,Bike,3.7,Debit Card,Pending,Cancelled,3
093c1b36,45:27.9,CUST6731,Pune,Hyderabad,Car,1264.94,1275.354008,21.01,13,22,Low,DRV647,Electric,3.2,UPI,Pending,Cancelled,3
3b5555b3,37:27.9,CUST1964,Kolkata,Chennai,Bike,689.34,683.5304923,15.38,39,44,High,DRV357,Bike,3.6,UPI,Failed,Cancelled,3
bf930764,38:27.9,CUST9152,Hyderabad,Pune,Car,411.17,484.881265,14.09,7,13,Medium,DRV262,Sedan,3.2,Credit Card,Success,No-show,3
c2e4b109,28:27.9,CUST2357,Delhi,Kolkata,Car,789.85,832.0748932,12.66,34,43,High,DRV922,Sedan,4.5,Cash on Delivery,Pending,No-show,3
b1e00715,00:27.9,CUST8386,Bangalore,Hyderabad,Bike,755.19,797.014572,21.76,10,10,Low,DRV372,Bike,3.8,UPI,Success,No-show,3
a830960e,11:27.9,CUST2346,Delhi,Bangalore,Auto,554.65,582.8909386,21.19,30,38,Low,DRV727,Sedan,4.5,Cash on Delivery,Pending,No-show,3
35a1f862,08:27.9,CUST2126,Hyderabad,Bangalore,Car,581.75,589.5969872,21.36,8,9,Low,DRV829,Electric,3.9,Wallet,Pending,Completed,3.5
1fc522cc,01:27.9,CUST4541,Kolkata,Delhi,Auto,455.77,491.8356107,12.38,25,28,Low,DRV185,Sedan,3.8,Cash on Delivery,Success,Cancelled,3
e8afabc6,58:27.9,CUST4716,Pune,Mumbai,Bike,1193.25,1195.477278,4.32,34,40,Low,DRV695,Bike,4.5,Cash on Delivery,Pending,Cancelled,3
7486d37e,35:27.9,CUST9418,Bangalore,Delhi,Bike,238.31,289.117008,24.46,36,40,Medium,DRV807,Bike,3.2,UPI,Pending,Completed,4.7
7ffa676a,36:27.9,CUST9471,Ahmedabad,Hyderabad,Car,1387.53,1409.608157,2.84,30,37,Medium,DRV234,Hatchback,4.7,Cash on Delivery,Pending,Completed,4
5fbd94cc,53:27.9,CUST3174,Ahmedabad,Delhi,Auto,243.58,320.9798445,10.86,14,20,High,DRV404,SUV,4.2,Wallet,Pending,Cancelled,3
69b74e1b,16:27.9,CUST2600,Bangalore,Ahmedabad,Bike,710.23,699.5923048,18.02,9,9,Medium,DRV138,Bike,4.6,Cash on Delivery,Pending,Cancelled,3
3f9d342a,58:27.9,CUST7963,Mumbai,Kolkata,Auto,499,535.4611819,13.82,34,34,High,DRV635,Hatchback,4.4,Wallet,Failed,Cancelled,3
290ce61a,15:27.9,CUST5752,Bangalore,Kolkata,Auto,268.09,347.0909556,15.31,8,11,Medium,DRV453,Bike,3.3,Cash on Delivery,Success,Completed,3.7
f4feaa47,48:27.9,CUST2969,Kolkata,Pune,Car,410.87,478.4783666,17.4,28,23,Low,DRV686,Hatchback,4,UPI,Success,No-show,3
fd5cf3c5,29:27.9,CUST5031,Kolkata,Delhi,Bike,594.45,612.5991406,4.98,6,3,High,DRV937,Bike,4.6,UPI,Success,Cancelled,3
88f45ba4,41:27.9,CUST8027,Pune,Delhi,Car,581.41,614.8684356,5.69,6,10,High,DRV924,Electric,4,Debit Card,Failed,No-show,3
db2ab679,57:27.9,CUST7865,Kolkata,Pune,Auto,371.26,430.6955902,3.82,10,16,Medium,DRV138,SUV,4,Cash on Delivery,Success,Completed,4.2
dbf2d75d,52:27.9,CUST2122,Mumbai,Kolkata,Car,1419.09,1487.428801,9.22,22,25,Low,DRV476,Hatchback,3.9,Debit Card,Pending,Cancelled,3
31777ec1,53:27.9,CUST4717,Delhi,Pune,Bike,1215.61,1237.424853,20.25,26,34,High,DRV507,Bike,3.9,Credit Card,Failed,Cancelled,3
a063cea6,14:27.9,CUST7032,Pune,Kolkata,Car,1428.61,1422.532755,16.59,14,14,Medium,DRV390,SUV,3.3,Credit Card,Failed,Completed,4.5
c2a5cf83,38:27.9,CUST2466,Ahmedabad,Mumbai,Auto,907.56,888.1890766,17.97,33,43,Medium,DRV921,Bike,4.5,Wallet,Failed,Cancelled,3
112d8996,44:27.9,CUST2188,Kolkata,Ahmedabad,Auto,1261.76,1266.414185,24.13,26,27,Low,DRV143,SUV,4.3,Wallet,Success,Completed,1.4
557ebfe7,00:27.9,CUST1633,Hyderabad,Delhi,Car,1375.93,1402.064522,21.64,6,5,Medium,DRV113,Electric,3.9,UPI,Failed,Completed,2.6
01381cf6,40:27.9,CUST1609,Hyderabad,Mumbai,Bike,286.71,361.6159894,21.31,12,14,Medium,DRV714,Bike,4,Debit Card,Success,No-show,3
13761772,00:27.9,CUST1192,Hyderabad,Bangalore,Car,572.92,604.0619182,4.38,6,2,High,DRV473,Electric,3.1,Debit Card,Success,Cancelled,3
44bcc1e8,16:27.9,CUST9598,Delhi,Chennai,Bike,1002.73,1074.180588,9.55,39,43,Medium,DRV549,Bike,3.3,Credit Card,Failed,No-show,3
e6bb85ef,03:27.9,CUST3990,Ahmedabad,Kolkata,Bike,335.04,336.1618244,6.87,8,12,High,DRV948,Bike,4.2,Credit Card,Pending,Cancelled,3
639ccf98,44:27.9,CUST4277,Delhi,Ahmedabad,Auto,993.06,1013.894477,1.49,36,41,Medium,DRV331,Hatchback,4.2,Wallet,Failed,No-show,3
fd3863e4,47:27.9,CUST8665,Hyderabad,Kolkata,Car,911.24,964.2468568,19.63,22,29,Medium,DRV171,SUV,3.7,UPI,Failed,Cancelled,3
09007a3f,57:27.9,CUST4943,Ahmedabad,Chennai,Bike,173.85,218.9736024,8.13,22,26,High,DRV153,Bike,4.1,Cash on Delivery,Pending,No-show,3
7b0f33b2,13:27.9,CUST3221,Mumbai,Bangalore,Car,188.6,203.8192882,4.95,13,9,Medium,DRV152,Hatchback,3.7,Debit Card,Pending,Cancelled,3
